id,title,release_date,poster_path,popularity,overview
988078,Through My Window: Across the Sea,2023-06-23,/6GyzbZf1MsXfrDWTnNXrzwr6G9q.jpg,8.946,"After a year of long-distance, Raquel and Ares reunite on a steamy beach trip. Faced with fresh flirtations and insecurities, will their love prevail?"
1043758,The Problem with People,2024-10-04,/18tgLakMGWCjhGJKwby53wh5tpp.jpg,9.6013,Two estranged cousins who never knew each other try to make amends for many generations of family dispute.
372049,My Friend's Wife,2015-12-03,/6BZKRq3bvTOuG4G01H1jcE0F5TG.jpg,10.5045,"I want to spend all night with my friend's wife who is extremely sexy. Jeong-woo is a husband who can't get an erection while his marriage is going down the drain.  A friend and his wife from the States suggest a couples trip and Jeong-woo meets his friend's wife Hye-sook who is extremely sexy. His 'package' keeps getting stimlated every time he sees her. He tries to ignore it but every time he sees her, he gets sexual fantasies. Finally, he suggests to his friend, to 'switch' partners..."
1147710,Hijack 1971,2024-06-21,/68jNkFi61MQjrJEqj2up5wZ4w5R.jpg,9.7037,"Pilots Tae-in and Gyu-sik are set to fly to Gimpo. Under the guidance of flight attendant Ok-soon, passengers are busy boarding. However, shortly after takeoff, a homemade bomb explodes, turning the cabin into chaos."
1226406,Love Hurts,2025-02-06,/skPPVeHoTTVVSJlb0Ib5vrqiuA4.jpg,10.153,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried."
1222064,River of Blood,2024-08-29,/7lkm4eAvHy1uCs48GEwMxgwNdgd.jpg,10.3381,Four kayakers take the wrong river into a jungle inhabited by a tribe of merciless cannibals.
937278,A Man Called Otto,2022-12-28,/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,9.869,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down."
679,Aliens,1986-07-18,/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,9.8678,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426."
1078600,Marked Men: Rule + Shaw,2025-01-22,/gZQU8BtCH2IbMZq6QETiU4HXQSR.jpg,9.8641,"Shaw Landon has loved Rule Archer from the moment she laid eyes on him. Rule, a fiery-tempered rebel tattoo artist, doesn’t have time for a good girl pre-med student like Shaw — even if she’s the only one who can see the person he truly is. She lives by other people’s rules; he makes his own. But a short skirt, too many birthday cocktails, and spilled secrets lead to a night neither can forget. Now, Shaw and Rule must figure out how a girl like her and a guy like him are supposed to be together without destroying their love…or each other."
1020414,Peter Pan's Neverland Nightmare,2025-01-13,/5THDVistCJttsfCUOt6DBucY0ed.jpg,9.8433,"Wendy Darling strikes out in an attempt to rescue her brother Michael from the clutches of the evil Peter Pan who intends to send him to Neverland. Along the way she meets a twisted Tinkerbell, who is hooked on what she thinks is fairy dust."
420817,Aladdin,2019-05-22,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,9.8321,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.
381284,Hidden Figures,2016-12-10,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,9.8247,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big."
87101,Terminator Genisys,2015-06-23,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,9.8159,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever."
955,Mission: Impossible II,2000-05-24,/hfnrual76gPeNFduhD4xzHWpfTw.jpg,9.8014,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude."
77,Memento,2000-10-11,/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg,9.7993,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why."
381288,Split,2017-01-19,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,9.7932,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart."
232672,Blended,2014-05-21,/o2YrH9jS7CAfWjETHFeL0tth79E.jpg,9.7915,"Recently divorced mom Lauren and widowed dad Jim let their friends push them into a blind date, which goes disastrously wrong. Unsurprisingly, neither wants to see the other ever again. However, fate intervenes when both Jim and Lauren, unbeknownst to each other, purchase one-half of the same vacation package at a South African resort for families, during spring break. They and their children are forced to share the same romantic suite and participate in a slew of family activities together."
18,The Fifth Element,1997-05-02,/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg,9.79,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity."
204082,Homefront,2013-11-12,/6pF8D9bDIAmuHgCqGKEfuNWRQam.jpg,9.7895,"Phil Broker is a former DEA agent who has gone through a crisis after his action against a biker gang went horribly wrong and it cost the life of his boss' son. He is recently widowed and is left with a 9-years-old daughter, Maddy. He decides to quit the turbulent and demanding life of thrill for Maddy's sake and retires to a small town. His daughter fights off a boy who was bullying her at school and this sets in motion a round of events that end in his direct confrontation with the local Meth drug lord. His past history with the biker gang also enters the arena, making matters more complex. But he has a mission in his mind to protect his daughter and he is ready to pay any cost that it demands."
420809,Maleficent: Mistress of Evil,2019-10-16,/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,9.7889,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play."
1291559,Drawing Closer,2024-06-26,/173FD4a0rpSF30z4CoWx6qdx8Ry.jpg,9.7788,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining."
93685,Swingers,2002-10-01,/vsctdCbDHApN003Fs3QzJB8Nl9B.jpg,9.7524,"Despite Diana's insecure nature, she and her husband Julian agree with the idea to sexually experiment with another couple. They put out an ad on the net to which the well experienced Alex and Timo react. We follow Diana and Julian as they prepare for the arrival of Alex and Timo, who they have invited to their home for the weekend. Diana is nervous. As soon as she is confronted with the self-confident and ravishingly sexy Alex, her insecurity increases even more. Timo seems disinterested, a sharp contrast to the boyish excitement of Julian. But as night falls and their sexual exploration begins, we notice Timo may not be as casual as he initially seemed and Diana on the other hand contains hidden strength. And so we realize there's more to 'Swingers' than just sex. Swingers: could your relationship stand the test?"
80321,Madagascar 3: Europe's Most Wanted,2012-06-06,/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,9.7517,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus."
1422,The Departed,2006-10-04,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,9.7446,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them."
1410082,Sniper: The Last Stand,2025-01-21,/TVvIyCsFCmLk9MRLbAZi4X8f32.jpg,9.7433,"To stop an arms dealer from unleashing a deadly superweapon, Ace sniper Brandon Beckett and Agent Zero are deployed to Costa Verde to lead a group of elite soldiers against an unrelenting militia. Taking an untested sniper under his wing, Beckett faces his newest challenge: giving orders instead of receiving them. With both time and ammo running low in a race to save humanity, the team must overcome all odds just to survive."
93456,Despicable Me 2,2013-06-26,/oyMPJJZoOpLHgJoFPUOn6DgkbWJ.jpg,9.7403,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.
286687,Love Lesson,2013-12-05,/xw1ygSZtjJLD0UkspIQghV7yqE4.jpg,9.7384,"Korea's most popular song writer Hee-soo runs into a nineteen-year-old boy in the elevator. Hee-soo is inspired by a new song watching him shake at her figure. She starts to tell him about women under the excuse that she's teaching him music. They fall for each other but things get complicated when her life teacher, Joon-ho who taught her about life and music comes back."
487297,What Men Want,2019-02-08,/30IiwvIRqPGjUV0bxJkZfnSiCL.jpg,9.7355,"Magically able to hear what men are thinking, a sports agent uses her newfound ability to turn the tables on her overbearing male colleagues."
480530,Creed II,2018-11-21,/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg,9.7342,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life."
10591,The Girl Next Door,2004-04-09,/5mVyFHSY2rSsNgD4NfEwV82HigU.jpg,9.7332,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals."
383498,Deadpool 2,2018-05-15,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,9.7316,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.
613504,After We Collided,2020-09-02,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,9.7303,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.
1003596,Avengers: Doomsday,2026-12-18,/6eB2oh1SplddsZYCdayrIdrIGLd.jpg,9.727,"The Avengers, Wakandans, Fantastic Four, Thunderbolts, and X-Men all fight against Doctor Doom. Plot TBA."
957,Spaceballs,1987-06-24,/o624HTt93iIJIc1Sg5hNkDTnk5l.jpg,9.7267,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?"
14869,G.I. Joe: The Rise of Cobra,2009-08-03,/wEr0FAAKPjlZ63i2WuuB2ge8OWv.jpg,9.7163,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos."
1333100,Attack on Titan: THE LAST ATTACK,2024-11-08,/wgwldDDlTDDMrluOMkpSA8lyKjv.jpg,9.715,"A colossal-sized omnibus film bringing together the last two episodes of Attack on Titan in the franchise's first-ever theatrical experience. After venturing beyond the walls and separated from his comrades, Eren finds himself inspired by this new truth and plots the ""Rumbling,"" a terrifying plan to eradicate every living thing in the world. With the fate of the world hanging in the balance, a motley crew of Eren's former comrades and enemies scramble to halt his deadly mission. The only question is, can they stop him?"
951491,Saw X,2023-09-27,/u7Lp1Hi8aBS73jv4KRMIv5aK4ax.jpg,9.7059,"Between the events of 'Saw' and 'Saw II', a sick and desperate John Kramer travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer, only to discover the entire operation is a scam to defraud the most vulnerable. Armed with a newfound purpose, the infamous serial killer returns to his work, turning the tables on the con artists in his signature visceral way through devious, deranged, and ingenious traps."
236653,The Hungry Wolf,1942-02-21,,9.7043,"It's the dead of winter, a hungry wolf is out of food, and he's desperate."
1147710,Hijack 1971,2024-06-21,/68jNkFi61MQjrJEqj2up5wZ4w5R.jpg,9.7037,"Pilots Tae-in and Gyu-sik are set to fly to Gimpo. Under the guidance of flight attendant Ok-soon, passengers are busy boarding. However, shortly after takeoff, a homemade bomb explodes, turning the cabin into chaos."
9479,The Nightmare Before Christmas,1993-10-09,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,9.7036,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans."
687209,Female Wars: The Man Who Moved In,2016-10-17,/6j4aU2E2utHNBec1EtnxYDediIS.jpg,9.6966,"Min-jeong lives a simple but happy life until it's in ruins because of the man that moves in next to her. The man is Deok-man, someone she wants to erase from her memories.  She knows what he's up to next and she plans to take revenge on him."
1112466,The Balconettes,2024-11-15,/rEgAdJtf8S8JgUG2NJoWiRvpTz.jpg,9.6884,"As a heat wave brings a Marseille neighbourhood to the boil, three roommates gleefully meddle in the lives of their neighbours from their balcony. Until a late night drink turns into a bloody affair."
37135,Tarzan,1999-06-18,/bTvHlcqiOjGa3lFtbrTLTM3zasY.jpg,9.681,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to..."
2907,The Addams Family,1991-11-22,/qFf8anju5f2epI0my8RdwwIXFIP.jpg,9.6795,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life."
72105,Ted,2012-06-29,/tZPTcdGTpxq4yJx1YxqBl0gthNz.jpg,9.671,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
242,The Godfather Part III,1990-12-25,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,9.6669,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing."
836988,Chasing Love Time Machine,2018-04-04,/eogWnCOhRVl9qxEjH8VLycfJGOb.jpg,9.6084,Young student finds a time machine and ventures to the past to win a girl before she meets her husband
1043758,The Problem with People,2024-10-04,/18tgLakMGWCjhGJKwby53wh5tpp.jpg,9.6013,Two estranged cousins who never knew each other try to make amends for many generations of family dispute.
73723,The Lorax,2012-03-01,/tePFnZFw5JvjwjQjaKkqDPNMLPU.jpg,9.598,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world."
259316,Fantastic Beasts and Where to Find Them,2016-11-16,/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,9.5959,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations."
49519,The Croods,2013-03-15,/27zvjVOtOi5ped1HSlJKNsKXkFH.jpg,9.5938,"The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world."
10867,Malena,2000-03-16,/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg,9.5828,"During WWII, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town."
1949,Zodiac,2007-03-02,/6YmeO4pB7XTh8P8F960O1uA14JO.jpg,9.5762,"The Zodiac murders cause the lives of Paul Avery, David Toschi and Robert Graysmith to intersect."
408,Snow White and the Seven Dwarfs,1938-01-14,/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg,9.5619,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own."
390845,A Delicious Flight,2015-11-01,/kw7QEMiIFW7EjZQSRO9ebKls21k.jpg,9.5301,"An innocent actress runs away from the scandal with an idol, the impudent idol that ruined her career, a passionate manager who is devoted to her and his ex-girlfriend who is now a sexy stewardess. These four that should never be together run into each other in an airplane. No one can run away and the most cheeky and erotic things happen here."
383498,Deadpool 2,2018-05-15,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,9.7316,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.
57158,The Hobbit: The Desolation of Smaug,2013-12-11,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,9.5503,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug."
580489,Venom: Let There Be Carnage,2021-09-30,/1MJNcPZy46hIy2CmSqOeru0yr5C.jpg,9.3452,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady."
581528,"The Gangster, the Cop, the Devil",2019-05-15,/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,9.1217,"After barely surviving a brutal attack by a sadistic serial killer, crime boss Jang Dong-su is left humiliated. Determined to catch the killer known as K, he forms an uneasy alliance with Jung Tae-seok, a relentless and incorruptible detective who often disrupts his illegal business. However, while Jang Dong-su wants K dead, Jung Tae-suk is determined to bring him to justice. With a deal in place—whoever finds K first will decide his fate—the hunt begins, blurring the lines between crime and law."
236653,The Hungry Wolf,1942-02-21,,9.7043,"It's the dead of winter, a hungry wolf is out of food, and he's desperate."
338953,Fantastic Beasts: The Secrets of Dumbledore,2022-04-06,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,9.5413,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers."
87101,Terminator Genisys,2015-06-23,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,9.8159,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever."
385128,F9,2021-05-19,/deEmLILTPejEb6OGsXRJ5MCvyDW.jpg,9.2023,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.
345,Eyes Wide Shut,1999-07-16,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,9.4983,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head."
1442538,Elevator Lady,2025-03-14,/4Q0eicxd5fq9llcoY2Mf8uUEE5r.jpg,10.1095,An elevator lady who uses her body to earn more money. She falls for a wealthy married man without her knowing that this will soon lead to her downfall.
381284,Hidden Figures,2016-12-10,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,9.8247,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big."
57158,The Hobbit: The Desolation of Smaug,2013-12-11,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,9.5503,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug."
545364,Hollywood,1923-08-19,/g0Tz1LZCXNOLTWTLsvLSqFsD1Jy.jpg,9.5461,"Angela comes to Hollywood with only two things: Her dream to become a movie star, and Grandpa. She leaves an Aunt, a brother, Grandma, and her longtime boyfriend back in Centerville. Despite seeing major movie stars around every corner, and knocking on every casting office door in town, at the end of her first day she is still unemployed. To her horror, when she arrives back at their hotel, she finds that Grandpa has been cast in a movie by William DeMille and quickly becomes a star during the ensuing weeks. Her family, worried that Angela and Grandpa are getting into trouble, come to Hollywood to drag them back home. In short order Aunt, Grandma, brother, boyfriend and even the parrot become superstars, but Angela is still unemployed..."
338953,Fantastic Beasts: The Secrets of Dumbledore,2022-04-06,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,9.5413,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers."
545609,Extraction,2020-04-23,/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg,9.5338,A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.
390845,A Delicious Flight,2015-11-01,/kw7QEMiIFW7EjZQSRO9ebKls21k.jpg,9.5301,"An innocent actress runs away from the scandal with an idol, the impudent idol that ruined her career, a passionate manager who is devoted to her and his ex-girlfriend who is now a sexy stewardess. These four that should never be together run into each other in an airplane. No one can run away and the most cheeky and erotic things happen here."
1323853,Norbert,2025-01-17,/9kUC13Ssxfjlc8leD7QpELCDlDU.jpg,9.5095,"Norbert an incompetent spy from a sad, bureaucratic and grey nation will become a key player to thwart the plans of his own government, in an exciting quest that will see him travel alongside strange companions."
345,Eyes Wide Shut,1999-07-16,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,9.4983,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head."
1084736,The Count of Monte Cristo,2024-06-28,/sAT1P3FGhtJ68anUyJScnMu8t1l.jpg,9.4891,"Edmond Dantes becomes the target of a sinister plot and is arrested on his wedding day for a crime he did not commit. After 14 years in the island prison of Château d’If, he manages a daring escape. Now rich beyond his dreams, he assumes the identity of the Count of Monte-Cristo and exacts his revenge on the three men who betrayed him."
161,Ocean's Eleven,2001-12-07,/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,9.4715,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess."
8856,The Karate Kid Part II,1986-06-18,/7Lut6dOvB8wPRuHhHpJ3S3zXder.jpg,9.4665,"Summoned by his dying father, Miyagi returns to his homeland of Okinawa, with Daniel, after a 40-year exile. There he must confront Yukie, the love of his youth, and Sato, his former best friend turned vengeful rival. Sato is bent on a fight to the death, even if it means the destruction of their village. Daniel finds his own love in Yukia's niece, Kumiko, and his own enemy in Sato's nephew, the vicious Chozen. Now, far away from the tournaments, cheering crowds and safety of home, Daniel will face his greatest challenge ever when the cost of honor is life itself."
1359,American Psycho,2000-04-13,/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,9.4644,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies."
474350,It Chapter Two,2019-09-04,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,9.4618,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call."
1125510,The Platform 2,2024-09-27,/tvIpBg12IIA5Dr9Sjn38ygS1vQp.jpg,9.4504,"After a mysterious leader imposes his law in a brutal system of vertical cells, a new arrival battles against a dubious food distribution method."
710295,Wolf Man,2025-01-15,/wpSDzTBfF0Eeo5lzu2w9FTujGqd.jpg,9.448,"With his marriage fraying, Blake persuades his wife Charlotte to take a break from the city and visit his remote childhood home in rural Oregon. As they arrive at the farmhouse in the dead of night, they're attacked by an unseen animal and barricade themselves inside the home as the creature prowls the perimeter. But as the night stretches on, Blake begins to behave strangely, transforming into something unrecognizable."
1219555,Wunderschöner,2025-02-13,/aPJVxNLNffSeiEgJPo1b3yAkZP2.jpg,9.4414,"The main thing is sexy - no matter whether thin, fat, what skin color, young, old, we can all be sexy in different ways. Almost every woman grows up having to work on herself in order to remain desirable. Why? What if we stopped pushing ourselves into a sexy pose with all our might? What if we no longer fought for the right to be sexy, but were truly free? What if we stopped investing all our time and energy in being heard and the world started to hear us? A modern movie about modern women and men - who might be able to find a common language."
423204,Angel Has Fallen,2019-08-21,/fapXd3v9qTcNBTm39ZC4KUVQDNf.jpg,9.4405,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name."
1422211,The Pursuit of Lust,2025-01-23,/affsHDxbgTpCHQbC5GVyZCbuukO.jpg,9.4343,"Sensual Mongolian actress E.Khandmaa stars in this romantic drama, which highlights a housewife’s longing for pleasure her passionless husband fails to provide. That is until her spouse’s business client eventually gives in to her desires."
195757,The Ultimate Life,2013-09-06,/lRjea5SWCiKzDIpgNDzyvyOSTp.jpg,9.434,"Despite his best intentions, billionaire Jason Stevens can’t find enough time to keep his beloved Alexia a priority. But when he discovers his late grandfather’s journal, he is transported back to Red Stevens’ incredible world. With everything he loves hanging in the balance, Jason Stevens hopes the past will prepare him well for the future."
57800,Ice Age: Continental Drift,2012-06-27,/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,9.4174,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
74,War of the Worlds,2005-06-28,/6Biy7R9LfumYshur3YKhpj56MpB.jpg,9.4149,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down."
180,Minority Report,2002-06-20,/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg,9.3857,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge."
453,A Beautiful Mind,2001-12-14,/rEIg5yJdNOt9fmX4P8gU9LeNoTQ.jpg,9.3851,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery."
370172,No Time to Die,2021-09-29,/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,9.3748,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology."
756999,The Black Phone,2022-06-17,/p9ZUzCyy9wRTDuuQexkQ78R2BgF.jpg,9.359,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney."
1032823,Trap,2024-07-31,/jwoaKYVqPgYemFpaANL941EF94R.jpg,9.3549,"A father and teen daughter attend a pop concert, where they realize they're at the center of a dark and sinister event."
